Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
833,40,4,1,11,General,Tops,Blouses
1037,22,4,1,1,General,Bottoms,Jeans
1094,53,3,0,4,General,Dresses,Dresses
995,34,2,0,1,General,Bottoms,Skirts
252,35,4,1,0,Initmates,Intimate,Swim
634,29,4,1,2,General Petite,Intimate,Lounge
985,24,5,1,1,General,Jackets,Jackets
1059,37,5,1,0,General,Bottoms,Pants
985,65,5,1,0,General,Jackets,Jackets
1059,36,5,1,6,General,Bottoms,Pants
634,35,4,1,0,General Petite,Intimate,Lounge
1059,27,5,1,3,General,Bottoms,Pants
252,36,4,1,0,Initmates,Intimate,Swim
634,28,5,1,1,General Petite,Intimate,Lounge
252,46,5,1,0,Initmates,Intimate,Swim
117,70,3,1,0,Initmates,Intimate,Legwear
117,57,5,1,0,Initmates,Intimate,Legwear
634,69,4,1,12,General Petite,Intimate,Lounge
252,28,5,1,0,Initmates,Intimate,Swim
252,36,5,1,4,Initmates,Intimate,Swim
634,40,4,1,0,General Petite,Intimate,Lounge
1059,80,5,1,6,General,Bottoms,Pants
838,44,4,1,0,General,Tops,Blouses
252,36,5,1,3,Initmates,Intimate,Swim
838,41,5,1,2,General,Tops,Blouses
838,48,1,0,3,General,Tops,Blouses
634,49,5,1,11,General Petite,Intimate,Lounge
1059,42,3,0,1,General,Bottoms,Pants
634,37,4,1,0,General Petite,Intimate,Lounge
1008,38,5,1,4,General,Bottoms,Skirts
838,58,5,1,0,General,Tops,Blouses
620,47,4,1,2,General,Bottoms,Shorts
634,36,5,1,1,General Petite,Intimate,Lounge
1059,66,5,1,0,General,Bottoms,Pants
1059,51,4,1,7,General,Bottoms,Pants
1059,38,5,1,0,General,Bottoms,Pants
634,40,4,1,2,General Petite,Intimate,Lounge
1059,35,2,0,8,General,Bottoms,Pants
634,36,4,1,1,General Petite,Intimate,Lounge
1059,37,1,0,0,General,Bottoms,Pants
985,30,4,1,1,General,Jackets,Jackets
252,35,5,1,0,Initmates,Intimate,Swim
1059,48,5,1,0,General,Bottoms,Pants
1059,49,5,1,1,General,Bottoms,Pants
252,70,5,1,11,Initmates,Intimate,Swim
1059,40,5,1,8,General,Bottoms,Pants
1059,38,2,0,0,General,Bottoms,Pants
252,27,5,1,0,Initmates,Intimate,Swim
1008,46,5,1,1,General,Bottoms,Skirts
943,50,5,1,0,General,Tops,Sweaters
634,65,2,0,55,General Petite,Intimate,Lounge
1008,22,5,1,1,General,Bottoms,Skirts
252,93,5,1,3,Initmates,Intimate,Swim
838,43,5,1,10,General,Tops,Blouses
1059,67,5,1,4,General,Bottoms,Pants
1059,45,5,1,0,General,Bottoms,Pants
620,42,5,1,1,General,Bottoms,Shorts
1059,58,5,1,6,General,Bottoms,Pants
117,52,5,1,1,Initmates,Intimate,Legwear
252,25,5,1,1,Initmates,Intimate,Swim
252,35,4,1,0,Initmates,Intimate,Swim
634,37,4,1,2,General Petite,Intimate,Lounge
838,29,2,0,7,General,Tops,Blouses
1008,29,3,0,0,General,Bottoms,Skirts
1059,47,4,1,0,General,Bottoms,Pants
838,25,5,1,1,General,Tops,Blouses
634,39,5,1,0,General Petite,Intimate,Lounge
1059,30,5,1,0,General,Bottoms,Pants
1059,34,2,0,17,General,Bottoms,Pants
1059,60,3,0,0,General,Bottoms,Pants
1059,45,5,1,1,General,Bottoms,Pants
1008,55,5,1,1,General,Bottoms,Skirts
117,34,4,1,0,Initmates,Intimate,Legwear
886,36,4,1,1,General,Tops,Knits
1087,62,4,1,1,General,Dresses,Dresses
873,57,5,1,1,General,Tops,Knits
1087,23,5,1,0,General,Dresses,Dresses
886,37,4,1,0,General,Tops,Knits
745,68,5,1,0,Initmates,Intimate,Legwear
886,58,5,1,0,General,Tops,Knits
937,36,3,0,1,General,Tops,Sweaters
1087,52,5,1,84,General,Dresses,Dresses
937,39,5,1,0,General,Tops,Sweaters
937,33,5,1,0,General,Tops,Sweaters
1059,48,5,1,2,General,Bottoms,Pants
1110,23,1,0,2,General Petite,Dresses,Dresses
1059,38,5,1,1,General,Bottoms,Pants
1110,24,4,1,0,General Petite,Dresses,Dresses
873,38,3,0,1,General,Tops,Knits
886,52,5,1,0,General,Tops,Knits
1087,36,5,1,12,General,Dresses,Dresses
937,26,5,1,1,General,Tops,Sweaters
1110,35,2,0,11,General,Dresses,Dresses
886,48,5,1,9,General,Tops,Knits
937,59,3,1,14,General,Tops,Sweaters
886,46,4,1,0,General,Tops,Knits
1137,49,5,1,7,General,Trend,Trend
1165,31,3,0,0,Initmates,Intimate,Swim
937,29,5,1,0,General,Tops,Sweaters
1110,45,2,0,27,General,Dresses,Dresses
1087,32,5,1,0,General,Dresses,Dresses
1059,40,5,1,14,General,Bottoms,Pants
1137,69,5,1,1,General,Trend,Trend
745,28,5,1,2,Initmates,Intimate,Legwear
937,74,4,1,1,General,Tops,Sweaters
1110,48,4,1,2,General,Dresses,Dresses
1110,35,4,1,0,General,Dresses,Dresses
886,50,5,1,0,General Petite,Tops,Knits
937,38,5,1,1,General,Tops,Sweaters
886,42,5,1,0,General Petite,Tops,Knits
937,45,5,1,8,General,Tops,Sweaters
937,38,5,1,0,General,Tops,Sweaters
873,51,5,1,1,General,Tops,Knits
937,38,5,1,0,General,Tops,Sweaters
886,46,5,1,2,General Petite,Tops,Knits
873,30,5,1,0,General,Tops,Knits
886,45,5,1,43,General Petite,Tops,Knits
245,31,5,1,1,Initmates,Intimate,Layering
886,36,5,1,1,General Petite,Tops,Knits
886,49,4,1,0,General Petite,Tops,Knits
1087,39,4,1,0,General,Dresses,Dresses
937,48,5,1,0,General,Tops,Sweaters
1087,55,3,0,2,General,Dresses,Dresses
1087,36,5,1,0,General,Dresses,Dresses
886,25,4,1,0,General Petite,Tops,Knits
1110,47,5,1,0,General Petite,Dresses,Dresses
886,41,5,1,5,General Petite,Tops,Knits
1110,38,4,1,0,General Petite,Dresses,Dresses
1165,29,3,0,11,Initmates,Intimate,Swim
937,34,5,1,4,General,Tops,Sweaters
886,33,5,1,0,General Petite,Tops,Knits
1137,66,3,1,0,General,Trend,Trend
1087,29,5,1,15,General,Dresses,Dresses
937,44,5,1,1,General,Tops,Sweaters
886,47,4,1,7,General Petite,Tops,Knits
886,39,4,1,0,General Petite,Tops,Knits
1087,44,4,1,1,General,Dresses,Dresses
937,40,3,0,2,General,Tops,Sweaters
937,39,1,0,0,General,Tops,Sweaters
886,50,4,1,0,General Petite,Tops,Knits
1137,52,5,1,1,General,Trend,Trend
886,54,3,1,1,General Petite,Tops,Knits
886,34,5,1,5,General Petite,Tops,Knits
937,60,5,1,14,General,Tops,Sweaters
937,22,5,1,0,General,Tops,Sweaters
1087,58,5,1,0,General,Dresses,Dresses
1087,55,4,1,0,General,Dresses,Dresses
1087,62,3,0,0,General,Dresses,Dresses
1087,43,2,0,2,General,Dresses,Dresses
886,26,5,1,0,General Petite,Tops,Knits
886,37,5,1,0,General Petite,Tops,Knits
937,32,3,1,0,General,Tops,Sweaters
245,33,5,1,4,Initmates,Intimate,Layering
937,43,5,1,0,General,Tops,Sweaters
886,44,5,1,21,General Petite,Tops,Knits
937,37,3,0,1,General,Tops,Sweaters
937,49,3,0,0,General,Tops,Sweaters
1087,34,4,1,42,General,Dresses,Dresses
745,40,5,1,1,Initmates,Intimate,Legwear
745,42,4,1,1,Initmates,Intimate,Legwear
1087,36,3,0,2,General,Dresses,Dresses
937,46,2,0,4,General,Tops,Sweaters
937,32,1,0,0,General,Tops,Sweaters
1110,24,4,1,1,General Petite,Dresses,Dresses
1087,44,4,1,0,General,Dresses,Dresses
745,33,5,1,0,Initmates,Intimate,Legwear
1087,38,2,0,2,General,Dresses,Dresses
1110,42,5,1,29,General Petite,Dresses,Dresses
1110,35,2,0,0,General Petite,Dresses,Dresses
873,52,5,1,1,General,Tops,Knits
895,38,5,1,3,General,Tops,Fine gauge
895,25,5,1,1,General,Tops,Fine gauge
895,56,5,1,1,General,Tops,Fine gauge
1072,56,2,0,0,General,Dresses,Dresses
895,23,5,1,0,General,Tops,Fine gauge
945,53,1,0,12,General,Tops,Sweaters
895,47,3,0,0,General,Tops,Fine gauge
850,45,4,1,0,General,Tops,Blouses
945,33,5,1,0,General,Tops,Sweaters
895,56,4,1,1,General,Tops,Fine gauge
805,43,3,0,2,Initmates,Intimate,Lounge
850,49,5,1,1,General,Tops,Blouses
850,36,4,1,0,General,Tops,Blouses
895,58,3,1,1,General,Tops,Fine gauge
1072,35,5,1,3,General,Dresses,Dresses
805,66,4,1,3,Initmates,Intimate,Lounge
945,43,1,0,8,General,Tops,Sweaters
833,42,3,0,12,General Petite,Tops,Blouses
833,43,5,1,3,General Petite,Tops,Blouses
833,54,5,1,0,General Petite,Tops,Blouses
850,36,5,1,0,General,Tops,Blouses
833,43,4,1,0,General Petite,Tops,Blouses
1072,68,5,1,3,General,Dresses,Dresses
895,60,4,1,0,General,Tops,Fine gauge
850,32,5,1,0,General,Tops,Blouses
833,55,5,1,2,General Petite,Tops,Blouses
895,39,5,1,0,General,Tops,Fine gauge
895,60,5,1,1,General,Tops,Fine gauge
833,42,4,1,0,General Petite,Tops,Blouses
895,50,2,0,0,General,Tops,Fine gauge
886,23,2,0,14,General Petite,Tops,Knits
886,39,3,1,0,General Petite,Tops,Knits
886,32,5,1,0,General Petite,Tops,Knits
886,56,5,1,0,General Petite,Tops,Knits
1078,61,5,1,7,General Petite,Dresses,Dresses
1089,34,5,1,0,General Petite,Dresses,Dresses
895,48,3,0,2,General,Tops,Fine gauge
886,34,2,0,0,General Petite,Tops,Knits
895,42,3,0,0,General,Tops,Fine gauge
1105,49,4,1,0,General,Dresses,Dresses
886,29,4,1,0,General Petite,Tops,Knits
886,43,2,0,0,General Petite,Tops,Knits
886,63,3,1,1,General Petite,Tops,Knits
969,34,5,1,0,General,Jackets,Jackets
886,60,4,1,2,General Petite,Tops,Knits
1078,39,5,1,2,General Petite,Dresses,Dresses
1060,39,4,1,7,General Petite,Bottoms,Pants
886,32,5,1,24,General Petite,Tops,Knits
886,39,2,0,15,General Petite,Tops,Knits
895,54,3,0,0,General,Tops,Fine gauge
895,71,4,1,0,General,Tops,Fine gauge
886,46,3,0,0,General Petite,Tops,Knits
895,30,2,1,0,General,Tops,Fine gauge
895,59,2,0,2,General,Tops,Fine gauge
1089,26,3,1,2,General Petite,Dresses,Dresses
886,46,5,1,37,General Petite,Tops,Knits
895,31,4,1,0,General,Tops,Fine gauge
868,46,4,1,0,General,Tops,Knits
895,35,2,0,1,General,Tops,Fine gauge
886,61,2,0,0,General Petite,Tops,Knits
886,34,4,0,6,General Petite,Tops,Knits
886,55,2,0,0,General Petite,Tops,Knits
1089,36,5,1,6,General Petite,Dresses,Dresses
1078,46,5,1,0,General Petite,Dresses,Dresses
895,49,4,1,0,General,Tops,Fine gauge
975,28,3,0,0,General,Jackets,Jackets
975,74,5,1,2,General,Jackets,Jackets
886,37,4,1,0,General Petite,Tops,Knits
548,38,5,1,0,General,Trend,Trend
1078,82,5,1,5,General Petite,Dresses,Dresses
1060,49,1,0,7,General Petite,Bottoms,Pants
886,41,4,1,0,General Petite,Tops,Knits
886,35,5,1,0,General Petite,Tops,Knits
886,23,5,1,0,General Petite,Tops,Knits
886,37,5,1,0,General Petite,Tops,Knits
1078,41,5,1,5,General,Dresses,Dresses
1078,56,5,1,6,General,Dresses,Dresses
1078,42,5,1,1,General,Dresses,Dresses
895,30,5,1,0,General,Tops,Fine gauge
886,52,4,1,1,General Petite,Tops,Knits
594,43,5,1,1,Initmates,Intimate,Lounge
895,29,3,0,1,General Petite,Tops,Fine gauge
886,27,5,1,1,General Petite,Tops,Knits
886,26,5,1,0,General Petite,Tops,Knits
1089,28,5,1,2,General Petite,Dresses,Dresses
975,45,3,1,13,General,Jackets,Jackets
886,29,5,1,0,General Petite,Tops,Knits
1078,47,4,1,0,General,Dresses,Dresses
895,28,5,1,0,General Petite,Tops,Fine gauge
1060,38,2,0,17,General Petite,Bottoms,Pants
895,64,5,1,1,General Petite,Tops,Fine gauge
975,64,4,1,3,General,Jackets,Jackets
886,52,5,1,6,General Petite,Tops,Knits
975,52,5,1,3,General,Jackets,Jackets
815,72,4,1,2,General Petite,Tops,Blouses
1026,43,5,1,1,General Petite,Bottoms,Jeans
823,39,2,0,11,General Petite,Tops,Blouses
1055,29,2,0,0,General Petite,Bottoms,Pants
1081,47,3,1,9,General,Dresses,Dresses
2,28,4,1,0,General,Tops,Knits
1081,51,5,1,0,General,Dresses,Dresses
936,35,5,1,9,General Petite,Tops,Sweaters
1026,66,5,1,1,General Petite,Bottoms,Jeans
1081,50,2,0,4,General,Dresses,Dresses
299,37,5,1,3,General,Bottoms,Shorts
1055,36,4,1,4,General Petite,Bottoms,Pants
1055,43,2,0,11,General Petite,Bottoms,Pants
1026,42,5,1,0,General Petite,Bottoms,Jeans
1010,60,4,1,1,General Petite,Bottoms,Skirts
1086,44,4,0,3,General,Dresses,Dresses
1055,63,2,0,0,General Petite,Bottoms,Pants
1026,26,5,1,0,General Petite,Bottoms,Jeans
1081,42,1,0,4,General,Dresses,Dresses
754,48,5,1,0,Initmates,Intimate,Intimates
815,34,5,1,3,General Petite,Tops,Blouses
1164,32,5,1,0,Initmates,Intimate,Layering
860,30,5,1,0,General Petite,Tops,Knits
952,43,5,1,0,General Petite,Tops,Sweaters
952,59,3,1,2,General Petite,Tops,Sweaters
861,36,5,1,0,General,Tops,Knits
1008,66,4,1,0,General Petite,Bottoms,Skirts
952,39,4,1,7,General Petite,Tops,Sweaters
1066,48,4,0,2,General,Bottoms,Pants
1008,52,5,1,11,General Petite,Bottoms,Skirts
1025,30,1,0,1,General,Bottoms,Jeans
832,40,3,0,3,General,Tops,Blouses
861,48,3,0,0,General,Tops,Knits
1066,53,3,1,1,General,Bottoms,Pants
1008,29,5,1,0,General Petite,Bottoms,Skirts
1015,46,5,1,0,General,Bottoms,Skirts
1008,46,5,1,2,General Petite,Bottoms,Skirts
862,40,5,1,0,General,Tops,Knits
1008,44,4,1,2,General Petite,Bottoms,Skirts
952,56,5,1,3,General Petite,Tops,Sweaters
1025,69,5,1,0,General,Bottoms,Jeans
1111,47,5,1,3,General Petite,Dresses,Dresses
1066,21,5,1,0,General,Bottoms,Pants
80,47,2,0,0,Initmates,Intimate,Swim
1008,67,3,0,1,General Petite,Bottoms,Skirts
861,66,5,1,1,General,Tops,Knits
862,51,5,1,3,General,Tops,Knits
1066,35,5,1,1,General,Bottoms,Pants
1008,41,5,1,1,General Petite,Bottoms,Skirts
1066,46,4,1,0,General,Bottoms,Pants
1066,43,5,1,0,General,Bottoms,Pants
1008,43,5,1,10,General Petite,Bottoms,Skirts
861,36,5,1,8,General,Tops,Knits
1028,41,5,1,12,General Petite,Bottoms,Jeans
1080,55,5,1,0,General Petite,Dresses,Dresses
1008,52,5,1,0,General Petite,Bottoms,Skirts
1008,50,3,0,0,General Petite,Bottoms,Skirts
952,77,5,1,1,General Petite,Tops,Sweaters
952,39,5,1,0,General Petite,Tops,Sweaters
1066,57,4,1,1,General,Bottoms,Pants
862,65,5,1,0,General,Tops,Knits
1015,44,5,1,1,General,Bottoms,Skirts
1066,45,5,1,12,General,Bottoms,Pants
1066,60,3,0,0,General,Bottoms,Pants
1066,35,5,1,0,General,Bottoms,Pants
1047,46,5,1,0,General,Bottoms,Pants
1094,27,3,0,0,General,Dresses,Dresses
936,30,4,1,0,General,Tops,Sweaters
1033,20,5,1,12,General Petite,Bottoms,Jeans
936,51,5,1,0,General,Tops,Sweaters
1094,35,5,1,6,General,Dresses,Dresses
1094,46,2,0,0,General,Dresses,Dresses
154,35,4,0,0,Initmates,Intimate,Sleep
1094,41,5,1,10,General,Dresses,Dresses
1094,39,3,0,0,General,Dresses,Dresses
154,40,4,1,0,Initmates,Intimate,Sleep
1140,27,5,1,0,General Petite,Trend,Trend
154,40,2,0,4,Initmates,Intimate,Sleep
936,36,4,1,0,General,Tops,Sweaters
1094,35,4,1,0,General,Dresses,Dresses
158,25,5,1,1,Initmates,Intimate,Legwear
1033,37,4,1,2,General Petite,Bottoms,Jeans
154,29,4,1,1,Initmates,Intimate,Sleep
1094,44,5,1,0,General,Dresses,Dresses
936,31,3,0,1,General,Tops,Sweaters
1094,54,5,1,0,General,Dresses,Dresses
936,31,5,1,11,General,Tops,Sweaters
936,82,5,1,0,General,Tops,Sweaters
1154,39,5,1,0,Initmates,Intimate,Intimates
1022,39,4,1,1,General,Bottoms,Jeans
949,28,5,1,0,General,Tops,Sweaters
154,38,4,1,0,Initmates,Intimate,Sleep
1033,37,2,0,0,General Petite,Bottoms,Jeans
154,41,4,1,0,Initmates,Intimate,Sleep
1140,36,3,0,3,General Petite,Trend,Trend
936,55,5,1,5,General,Tops,Sweaters
1047,43,3,0,0,General,Bottoms,Pants
936,32,5,1,0,General,Tops,Sweaters
868,55,5,1,2,General,Tops,Knits
1094,54,5,1,0,General,Dresses,Dresses
936,58,5,1,0,General,Tops,Sweaters
1094,67,1,0,1,General,Dresses,Dresses
1033,47,5,1,1,General Petite,Bottoms,Jeans
936,31,5,1,0,General,Tops,Sweaters
1094,36,5,1,6,General,Dresses,Dresses
154,48,5,1,1,Initmates,Intimate,Sleep
936,21,4,1,3,General,Tops,Sweaters
1094,29,5,1,0,General,Dresses,Dresses
154,50,5,1,0,Initmates,Intimate,Sleep
1094,36,3,0,0,General,Dresses,Dresses
936,41,5,1,0,General,Tops,Sweaters
1094,41,5,1,1,General,Dresses,Dresses
936,34,5,1,2,General,Tops,Sweaters
1094,41,5,1,9,General,Dresses,Dresses
878,33,5,1,1,General,Tops,Knits
1145,66,5,1,3,General,Trend,Trend
1033,45,4,1,0,General Petite,Bottoms,Jeans
936,31,5,1,4,General,Tops,Sweaters
936,68,5,1,4,General,Tops,Sweaters
936,65,5,1,11,General,Tops,Sweaters
1033,51,5,1,0,General Petite,Bottoms,Jeans
878,69,3,0,15,General Petite,Tops,Knits
1094,48,3,0,0,General,Dresses,Dresses
936,41,3,0,0,General,Tops,Sweaters
1047,70,5,1,3,General,Bottoms,Pants
936,37,5,1,8,General,Tops,Sweaters
936,36,5,1,1,General,Tops,Sweaters
854,29,5,1,0,General Petite,Tops,Knits
936,34,5,1,2,General,Tops,Sweaters
154,48,5,1,0,Initmates,Intimate,Sleep
1033,63,5,1,10,General Petite,Bottoms,Jeans
1033,49,4,1,0,General Petite,Bottoms,Jeans
936,35,3,0,0,General,Tops,Sweaters
1094,30,5,1,0,General,Dresses,Dresses
936,35,4,1,0,General,Tops,Sweaters
936,83,5,1,0,General,Tops,Sweaters
1047,67,5,1,4,General,Bottoms,Pants
1094,39,5,1,2,General,Dresses,Dresses
936,39,5,1,0,General,Tops,Sweaters
936,71,5,1,3,General,Tops,Sweaters
1047,34,5,1,0,General,Bottoms,Pants
1094,37,5,1,2,General,Dresses,Dresses
936,59,3,1,0,General,Tops,Sweaters
936,40,5,1,0,General,Tops,Sweaters
1094,27,5,1,0,General,Dresses,Dresses
936,28,3,1,4,General,Tops,Sweaters
1154,44,5,1,0,Initmates,Intimate,Intimates
936,47,5,1,0,General,Tops,Sweaters
936,42,5,1,0,General,Tops,Sweaters
936,31,5,1,0,General,Tops,Sweaters
868,26,4,1,0,General,Tops,Knits
854,59,1,0,1,General Petite,Tops,Knits
936,33,5,1,1,General,Tops,Sweaters
949,47,4,1,0,General,Tops,Sweaters
1094,46,5,1,1,General,Dresses,Dresses
936,24,5,1,2,General,Tops,Sweaters
1047,34,2,1,0,General,Bottoms,Pants
1083,53,4,1,3,General,Dresses,Dresses
949,38,5,1,0,General,Tops,Sweaters
949,35,5,1,0,General,Tops,Sweaters
949,58,5,1,0,General,Tops,Sweaters
909,33,3,1,6,General,Tops,Fine gauge
949,67,5,1,14,General,Tops,Sweaters
873,32,5,1,1,General,Tops,Knits
873,59,5,1,1,General,Tops,Knits
909,82,5,1,0,General,Tops,Fine gauge
1083,46,5,1,5,General Petite,Dresses,Dresses
873,34,5,1,0,General,Tops,Knits
1172,25,5,1,0,Initmates,Intimate,Swim
1083,35,5,1,0,General Petite,Dresses,Dresses
949,42,5,1,0,General,Tops,Sweaters
949,35,5,1,0,General,Tops,Sweaters
909,41,4,1,0,General,Tops,Fine gauge
864,53,4,1,0,General,Tops,Knits
949,30,5,1,0,General,Tops,Sweaters
949,43,2,0,0,General,Tops,Sweaters
873,50,2,0,13,General,Tops,Knits
873,23,5,1,1,General,Tops,Knits
949,52,5,1,0,General,Tops,Sweaters
949,38,5,1,6,General,Tops,Sweaters
949,66,4,1,0,General,Tops,Sweaters
873,69,1,0,2,General,Tops,Knits
949,40,4,1,2,General,Tops,Sweaters
873,48,3,1,0,General,Tops,Knits
864,40,5,1,0,General,Tops,Knits
864,39,4,1,0,General,Tops,Knits
873,71,3,0,0,General,Tops,Knits
873,42,5,1,3,General,Tops,Knits
949,57,5,1,6,General,Tops,Sweaters
1083,54,4,1,0,General Petite,Dresses,Dresses
909,46,2,0,0,General,Tops,Fine gauge
949,23,5,1,0,General,Tops,Sweaters
949,44,2,1,1,General,Tops,Sweaters
949,45,5,1,1,General,Tops,Sweaters
864,22,5,1,4,General,Tops,Knits
864,35,5,1,0,General,Tops,Knits
873,52,5,1,0,General,Tops,Knits
1099,50,5,1,1,General Petite,Dresses,Dresses
1001,48,4,1,1,General,Bottoms,Skirts
829,41,4,1,2,General Petite,Tops,Blouses
815,53,5,1,4,General Petite,Tops,Blouses
1099,57,2,0,6,General Petite,Dresses,Dresses
831,20,5,1,1,General,Tops,Blouses
738,30,5,1,4,Initmates,Intimate,Swim
1099,42,4,1,0,General Petite,Dresses,Dresses
1094,53,5,1,11,General,Dresses,Dresses
831,26,3,1,4,General,Tops,Blouses
1001,39,2,0,1,General,Bottoms,Skirts
895,47,5,1,3,General,Tops,Fine gauge
831,46,5,1,0,General,Tops,Blouses
895,33,5,1,2,General,Tops,Fine gauge
987,58,4,1,4,General,Bottoms,Skirts
1099,49,5,1,6,General Petite,Dresses,Dresses
1099,52,4,1,0,General Petite,Dresses,Dresses
868,55,4,1,4,General,Tops,Knits
831,27,5,1,7,General,Tops,Blouses
829,46,4,1,0,General Petite,Tops,Blouses
1099,41,5,1,3,General Petite,Dresses,Dresses
829,26,2,0,9,General Petite,Tops,Blouses
829,40,4,1,0,General Petite,Tops,Blouses
868,29,3,0,0,General,Tops,Knits
831,72,5,1,2,General,Tops,Blouses
868,56,3,1,3,General,Tops,Knits
1001,23,4,1,1,General,Bottoms,Skirts
829,66,3,1,0,General Petite,Tops,Blouses
815,31,5,1,0,General Petite,Tops,Blouses
895,48,5,1,1,General,Tops,Fine gauge
831,54,1,0,0,General,Tops,Blouses
815,63,2,0,0,General Petite,Tops,Blouses
1099,32,5,1,8,General Petite,Dresses,Dresses
1099,77,4,1,0,General Petite,Dresses,Dresses
829,40,5,1,0,General Petite,Tops,Blouses
831,28,5,1,1,General,Tops,Blouses
815,39,4,1,0,General Petite,Tops,Blouses
1076,43,1,0,4,General,Dresses,Dresses
815,37,3,0,6,General Petite,Tops,Blouses
831,44,5,1,8,General,Tops,Blouses
815,52,5,1,7,General Petite,Tops,Blouses
831,33,5,1,0,General,Tops,Blouses
877,53,4,1,0,General,Tops,Knits
1068,65,3,0,1,General,Bottoms,Pants
1020,62,3,0,4,General,Bottoms,Skirts
1068,45,5,1,0,General,Bottoms,Pants
1020,47,1,0,6,General,Bottoms,Skirts
1068,42,5,1,1,General,Bottoms,Pants
691,38,4,1,0,Initmates,Intimate,Lounge
831,40,3,0,17,General,Tops,Blouses
1068,39,4,1,2,General,Bottoms,Pants
1089,49,2,0,4,General Petite,Dresses,Dresses
1089,51,4,1,0,General Petite,Dresses,Dresses
777,31,1,0,0,Initmates,Intimate,Lounge
860,41,3,0,5,General Petite,Tops,Knits
1089,52,5,1,12,General Petite,Dresses,Dresses
875,64,5,1,0,General,Tops,Knits
992,39,5,1,0,General Petite,Bottoms,Skirts
860,53,5,1,1,General Petite,Tops,Knits
777,48,5,1,1,Initmates,Intimate,Lounge
777,64,5,1,1,Initmates,Intimate,Lounge
860,48,5,1,2,General Petite,Tops,Knits
860,39,5,1,0,General Petite,Tops,Knits
927,33,3,1,7,General,Tops,Sweaters
1089,68,4,1,9,General Petite,Dresses,Dresses
777,36,3,0,1,Initmates,Intimate,Lounge
992,62,4,1,0,General Petite,Bottoms,Skirts
1068,42,2,0,30,General,Bottoms,Pants
1068,37,5,1,10,General,Bottoms,Pants
860,51,5,1,0,General Petite,Tops,Knits
831,38,5,1,2,General,Tops,Blouses
1020,59,3,0,6,General Petite,Bottoms,Skirts
1089,56,3,0,4,General Petite,Dresses,Dresses
1068,63,2,0,0,General,Bottoms,Pants
1089,48,3,0,8,General Petite,Dresses,Dresses
860,32,2,0,1,General Petite,Tops,Knits
993,49,5,1,0,General Petite,Bottoms,Skirts
860,62,5,1,0,General Petite,Tops,Knits
777,33,5,1,0,Initmates,Intimate,Lounge
197,46,3,0,0,Initmates,Intimate,Swim
860,38,4,1,2,General Petite,Tops,Knits
1068,35,3,0,0,General,Bottoms,Pants
860,35,5,1,8,General Petite,Tops,Knits
860,26,4,1,2,General Petite,Tops,Knits
1042,31,4,1,0,General,Bottoms,Pants
1060,55,5,1,34,General,Bottoms,Pants
59,45,5,1,2,Initmates,Intimate,Intimates
1060,58,5,1,0,General Petite,Bottoms,Pants
1094,39,3,0,55,General Petite,Dresses,Dresses
